resume_id,resume_category,rank,job_id,job_title,job_category,score
16849128,AGRICULTURE,2,55,Fitness Trainer,FITNESS,0.3162
16849128,AGRICULTURE,3,60,Registered Nurse,HEALTHCARE,0.2981
16849128,AGRICULTURE,4,50,Software Engineer,ENGINEERING,0.2828
16849128,AGRICULTURE,5,10,Fashion Merchandiser,APPAREL,0.169
19557384,BUSINESS-DEVELOPMENT,1,11,Apparel Designer,APPAREL,0.189
19557384,BUSINESS-DEVELOPMENT,2,18,Auto Sales Manager,AUTOMOBILE,0.1768
19557384,BUSINESS-DEVELOPMENT,3,13,Art Teacher,ARTS,0.1768
19557384,BUSINESS-DEVELOPMENT,4,42,Product Designer,DESIGNER,0.1667
19557384,BUSINESS-DEVELOPMENT,5,79,Key Account Manager,SALES,0.1667
16899268,INFORMATION-TECHNOLOGY,1,28,Process Analyst,BPO,0.25
16899268,INFORMATION-TECHNOLOGY,2,38,Management Consultant,CONSULTANT,0.25
16899268,INFORMATION-TECHNOLOGY,3,59,Clinical Research Analyst,HEALTHCARE,0.25
16899268,INFORMATION-TECHNOLOGY,4,54,FP&A Analyst,FINANCE,0.2357
16899268,INFORMATION-TECHNOLOGY,5,74,BI Developer,INFORMATION-TECHNOLOGY,0.2236
81761658,INFORMATION-TECHNOLOGY,1,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.4564
81761658,INFORMATION-TECHNOLOGY,2,58,Healthcare Administrator,HEALTHCARE,0.2041
81761658,INFORMATION-TECHNOLOGY,3,79,Key Account Manager,SALES,0.1925
81761658,INFORMATION-TECHNOLOGY,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.1925
81761658,INFORMATION-TECHNOLOGY,5,23,Relationship Manager,BANKING,0.1925
20345168,ACCOUNTANT,1,56,Gym Manager,FITNESS,0.125
20345168,ACCOUNTANT,2,18,Auto Sales Manager,AUTOMOBILE,0.125
20345168,ACCOUNTANT,3,79,Key Account Manager,SALES,0.1179
20345168,ACCOUNTANT,4,53,Finance Manager,FINANCE,0.1179
20345168,ACCOUNTANT,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.1179
16066857,CHEF,1,50,Software Engineer,ENGINEERING,0.1581
16066857,CHEF,2,82,Corporate Trainer,TEACHER,0.0
16066857,CHEF,3,83,Academic Counsellor,TEACHER,0.0
16066857,CHEF,4,80,Inside Sales Representative,SALES,0.0
16066857,CHEF,5,79,Key Account Manager,SALES,0.0
31536294,AVIATION,1,50,Software Engineer,ENGINEERING,0.239
31536294,AVIATION,2,17,Service Technician,AUTOMOBILE,0.1543
31536294,AVIATION,3,19,Aviation Engineer,AVIATION,0.1429
31536294,AVIATION,4,43,Brand Designer,DESIGNER,0.1336
31536294,AVIATION,5,38,Management Consultant,CONSULTANT,0.1336
41950126,ARTS,1,22,Banking Analyst,BANKING,0.3354
41950126,ARTS,2,20,Flight Operations Officer,AVIATION,0.239
41950126,ARTS,3,83,Academic Counsellor,TEACHER,0.2236
41950126,ARTS,4,58,Healthcare Administrator,HEALTHCARE,0.2236
41950126,ARTS,5,64,HR Business Partner,HR,0.2236
38642923,FITNESS,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.202
38642923,FITNESS,2,56,Gym Manager,FITNESS,0.189
38642923,FITNESS,3,18,Auto Sales Manager,AUTOMOBILE,0.189
38642923,FITNESS,4,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.1782
38642923,FITNESS,5,79,Key Account Manager,SALES,0.1782
30864828,DIGITAL-MEDIA,1,50,Software Engineer,ENGINEERING,0.3586
30864828,DIGITAL-MEDIA,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2857
30864828,DIGITAL-MEDIA,3,27,Customer Service Lead,BPO,0.2673
30864828,DIGITAL-MEDIA,4,38,Management Consultant,CONSULTANT,0.2673
30864828,DIGITAL-MEDIA,5,12,Supply Chain Coordinator,APPAREL,0.2673
10527994,TEACHER,1,50,Software Engineer,ENGINEERING,0.2236
10527994,TEACHER,2,82,Corporate Trainer,TEACHER,0.0
10527994,TEACHER,3,83,Academic Counsellor,TEACHER,0.0
10527994,TEACHER,4,80,Inside Sales Representative,SALES,0.0
10527994,TEACHER,5,79,Key Account Manager,SALES,0.0
26127853,PUBLIC-RELATIONS,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2857
26127853,PUBLIC-RELATIONS,2,81,School Teacher,TEACHER,0.2673
26127853,PUBLIC-RELATIONS,3,83,Academic Counsellor,TEACHER,0.2673
26127853,PUBLIC-RELATIONS,4,55,Fitness Trainer,FITNESS,0.2673
26127853,PUBLIC-RELATIONS,5,22,Banking Analyst,BANKING,0.2673
27917969,HEALTHCARE,1,83,Academic Counsellor,TEACHER,0.1179
27917969,HEALTHCARE,2,81,School Teacher,TEACHER,0.1179
27917969,HEALTHCARE,3,58,Healthcare Administrator,HEALTHCARE,0.1179
27917969,HEALTHCARE,4,56,Gym Manager,FITNESS,0.1179
27917969,HEALTHCARE,5,18,Auto Sales Manager,AUTOMOBILE,0.1179
14241621,BUSINESS-DEVELOPMENT,1,50,Software Engineer,ENGINEERING,0.3354
14241621,BUSINESS-DEVELOPMENT,2,64,HR Business Partner,HR,0.25
14241621,BUSINESS-DEVELOPMENT,3,56,Gym Manager,FITNESS,0.25
14241621,BUSINESS-DEVELOPMENT,4,27,Customer Service Lead,BPO,0.25
14241621,BUSINESS-DEVELOPMENT,5,22,Banking Analyst,BANKING,0.25
25724495,HR,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.3381
25724495,HR,2,18,Auto Sales Manager,AUTOMOBILE,0.3162
25724495,HR,3,12,Supply Chain Coordinator,APPAREL,0.3162
25724495,HR,4,23,Relationship Manager,BANKING,0.2981
25724495,HR,5,52,Financial Analyst,FINANCE,0.2981
21549195,PUBLIC-RELATIONS,1,77,Event Coordinator,PUBLIC-RELATIONS,0.375
21549195,PUBLIC-RELATIONS,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2673
21549195,PUBLIC-RELATIONS,3,75,PR Manager,PUBLIC-RELATIONS,0.25
21549195,PUBLIC-RELATIONS,4,12,Supply Chain Coordinator,APPAREL,0.25
21549195,PUBLIC-RELATIONS,5,18,Auto Sales Manager,AUTOMOBILE,0.25
13296856,TEACHER,1,50,Software Engineer,ENGINEERING,0.286
13296856,TEACHER,2,81,School Teacher,TEACHER,0.2132
13296856,TEACHER,3,83,Academic Counsellor,TEACHER,0.2132
13296856,TEACHER,4,38,Management Consultant,CONSULTANT,0.2132
13296856,TEACHER,5,27,Customer Service Lead,BPO,0.2132
25127518,ACCOUNTANT,1,39,HR Consultant,CONSULTANT,0.2887
25127518,ACCOUNTANT,2,58,Healthcare Administrator,HEALTHCARE,0.2887
25127518,ACCOUNTANT,3,64,HR Business Partner,HR,0.2887
25127518,ACCOUNTANT,4,22,Banking Analyst,BANKING,0.2887
25127518,ACCOUNTANT,5,53,Finance Manager,FINANCE,0.2722
20824105,INFORMATION-TECHNOLOGY,1,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.4045
20824105,INFORMATION-TECHNOLOGY,2,69,DevOps Engineer,INFORMATION-TECHNOLOGY,0.2023
20824105,INFORMATION-TECHNOLOGY,3,50,Software Engineer,ENGINEERING,0.2023
20824105,INFORMATION-TECHNOLOGY,4,40,IT Consultant,CONSULTANT,0.1421
20824105,INFORMATION-TECHNOLOGY,5,24,Investment Analyst,BANKING,0.1421
89740812,AGRICULTURE,1,47,Content Strategist,DIGITAL-MEDIA,0.1849
89740812,AGRICULTURE,2,14,Creative Director,ARTS,0.1849
89740812,AGRICULTURE,3,44,Digital Marketing Manager,DIGITAL-MEDIA,0.1754
89740812,AGRICULTURE,4,76,Communications Specialist,PUBLIC-RELATIONS,0.1048
89740812,AGRICULTURE,5,11,Apparel Designer,APPAREL,0.1048
24530382,FINANCE,1,52,Financial Analyst,FINANCE,0.1782
24530382,FINANCE,2,53,Finance Manager,FINANCE,0.1782
24530382,FINANCE,3,8,Farm Manager,AGRICULTURE,0.101
24530382,FINANCE,4,36,Construction Manager,CONSTRUCTION,0.0945
24530382,FINANCE,5,32,Head Chef,CHEF,0.0945
28247753,AGRICULTURE,1,4,Legal Advocate,ADVOCATE,0.3015
28247753,AGRICULTURE,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2279
28247753,AGRICULTURE,3,64,HR Business Partner,HR,0.2132
28247753,AGRICULTURE,4,12,Supply Chain Coordinator,APPAREL,0.2132
28247753,AGRICULTURE,5,39,HR Consultant,CONSULTANT,0.2132
11614114,AVIATION,1,50,Software Engineer,ENGINEERING,0.3
11614114,AVIATION,2,38,Management Consultant,CONSULTANT,0.2236
11614114,AVIATION,3,28,Process Analyst,BPO,0.2236
11614114,AVIATION,4,27,Customer Service Lead,BPO,0.2236
11614114,AVIATION,5,40,IT Consultant,CONSULTANT,0.2108
15083600,CONSULTANT,1,50,Software Engineer,ENGINEERING,0.3586
15083600,CONSULTANT,2,52,Financial Analyst,FINANCE,0.252
15083600,CONSULTANT,3,66,Software Developer,INFORMATION-TECHNOLOGY,0.239
15083600,CONSULTANT,4,68,Data Scientist,INFORMATION-TECHNOLOGY,0.239
15083600,CONSULTANT,5,72,Machine Learning Engineer,INFORMATION-TECHNOLOGY,0.239
17571262,AUTOMOBILE,1,53,Finance Manager,FINANCE,0.1491
17571262,AUTOMOBILE,2,50,Software Engineer,ENGINEERING,0.1414
17571262,AUTOMOBILE,3,83,Academic Counsellor,TEACHER,0.0
17571262,AUTOMOBILE,4,80,Inside Sales Representative,SALES,0.0
17571262,AUTOMOBILE,5,79,Key Account Manager,SALES,0.0
31926950,HEALTHCARE,1,39,HR Consultant,CONSULTANT,0.2887
31926950,HEALTHCARE,2,58,Healthcare Administrator,HEALTHCARE,0.2887
31926950,HEALTHCARE,3,64,HR Business Partner,HR,0.2887
31926950,HEALTHCARE,4,22,Banking Analyst,BANKING,0.2887
31926950,HEALTHCARE,5,4,Legal Advocate,ADVOCATE,0.2722
28298773,ACCOUNTANT,1,53,Finance Manager,FINANCE,0.378
28298773,ACCOUNTANT,2,1,Accountant,ACCOUNTANT,0.3586
28298773,ACCOUNTANT,3,65,Payroll Specialist,HR,0.252
28298773,ACCOUNTANT,4,54,FP&A Analyst,FINANCE,0.252
28298773,ACCOUNTANT,5,3,Audit Associate,ACCOUNTANT,0.252
20748929,BUSINESS-DEVELOPMENT,1,18,Auto Sales Manager,AUTOMOBILE,0.4264
20748929,BUSINESS-DEVELOPMENT,2,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.402
20748929,BUSINESS-DEVELOPMENT,3,79,Key Account Manager,SALES,0.402
20748929,BUSINESS-DEVELOPMENT,4,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.3419
20748929,BUSINESS-DEVELOPMENT,5,56,Gym Manager,FITNESS,0.3198
75286906,ACCOUNTANT,1,61,Medical Coder,HEALTHCARE,0.2673
75286906,ACCOUNTANT,2,53,Finance Manager,FINANCE,0.252
75286906,ACCOUNTANT,3,1,Accountant,ACCOUNTANT,0.239
75286906,ACCOUNTANT,4,64,HR Business Partner,HR,0.1336
75286906,ACCOUNTANT,5,22,Banking Analyst,BANKING,0.1336
25047127,AUTOMOBILE,1,13,Art Teacher,ARTS,0.3536
25047127,AUTOMOBILE,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.252
25047127,AUTOMOBILE,3,64,HR Business Partner,HR,0.2357
25047127,AUTOMOBILE,4,56,Gym Manager,FITNESS,0.2357
25047127,AUTOMOBILE,5,58,Healthcare Administrator,HEALTHCARE,0.2357
21287405,AVIATION,1,8,Farm Manager,AGRICULTURE,0.1195
21287405,AVIATION,2,81,School Teacher,TEACHER,0.1118
21287405,AVIATION,3,83,Academic Counsellor,TEACHER,0.1118
21287405,AVIATION,4,56,Gym Manager,FITNESS,0.1118
21287405,AVIATION,5,32,Head Chef,CHEF,0.1118
24913648,INFORMATION-TECHNOLOGY,1,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.4564
24913648,INFORMATION-TECHNOLOGY,2,20,Flight Operations Officer,AVIATION,0.2182
24913648,INFORMATION-TECHNOLOGY,3,64,HR Business Partner,HR,0.2041
24913648,INFORMATION-TECHNOLOGY,4,58,Healthcare Administrator,HEALTHCARE,0.2041
24913648,INFORMATION-TECHNOLOGY,5,39,HR Consultant,CONSULTANT,0.2041
29797594,TEACHER,1,50,Software Engineer,ENGINEERING,0.1414
29797594,TEACHER,2,82,Corporate Trainer,TEACHER,0.0
29797594,TEACHER,3,83,Academic Counsellor,TEACHER,0.0
29797594,TEACHER,4,80,Inside Sales Representative,SALES,0.0
29797594,TEACHER,5,79,Key Account Manager,SALES,0.0
31694970,ENGINEERING,1,53,Finance Manager,FINANCE,0.3234
31694970,ENGINEERING,2,28,Process Analyst,BPO,0.2572
31694970,ENGINEERING,3,54,FP&A Analyst,FINANCE,0.2425
31694970,ENGINEERING,4,50,Software Engineer,ENGINEERING,0.2301
31694970,ENGINEERING,5,74,BI Developer,INFORMATION-TECHNOLOGY,0.2301
14146106,ADVOCATE,1,52,Financial Analyst,FINANCE,0.2981
14146106,ADVOCATE,2,54,FP&A Analyst,FINANCE,0.2981
14146106,ADVOCATE,3,50,Software Engineer,ENGINEERING,0.2828
14146106,ADVOCATE,4,20,Flight Operations Officer,AVIATION,0.169
14146106,ADVOCATE,5,10,Fashion Merchandiser,APPAREL,0.169
16803215,ENGINEERING,1,50,Software Engineer,ENGINEERING,0.3162
16803215,ENGINEERING,2,64,HR Business Partner,HR,0.2357
16803215,ENGINEERING,3,58,Healthcare Administrator,HEALTHCARE,0.2357
16803215,ENGINEERING,4,61,Medical Coder,HEALTHCARE,0.2357
16803215,ENGINEERING,5,39,HR Consultant,CONSULTANT,0.2357
23004695,FITNESS,1,42,Product Designer,DESIGNER,0.2722
23004695,FITNESS,2,50,Software Engineer,ENGINEERING,0.2582
23004695,FITNESS,3,17,Service Technician,AUTOMOBILE,0.1667
23004695,FITNESS,4,19,Aviation Engineer,AVIATION,0.1543
23004695,FITNESS,5,11,Apparel Designer,APPAREL,0.1543
12839152,CONSTRUCTION,1,50,Software Engineer,ENGINEERING,0.239
12839152,CONSTRUCTION,2,20,Flight Operations Officer,AVIATION,0.1429
12839152,CONSTRUCTION,3,10,Fashion Merchandiser,APPAREL,0.1429
12839152,CONSTRUCTION,4,6,Public Policy Analyst,ADVOCATE,0.1429
12839152,CONSTRUCTION,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1429
18319061,ARTS,1,50,Software Engineer,ENGINEERING,0.3
18319061,ARTS,2,38,Management Consultant,CONSULTANT,0.2236
18319061,ARTS,3,27,Customer Service Lead,BPO,0.2236
18319061,ARTS,4,40,IT Consultant,CONSULTANT,0.2108
18319061,ARTS,5,17,Service Technician,AUTOMOBILE,0.1291
20969845,FINANCE,1,20,Flight Operations Officer,AVIATION,0.2279
20969845,FINANCE,2,13,Art Teacher,ARTS,0.2132
20969845,FINANCE,3,50,Software Engineer,ENGINEERING,0.1907
20969845,FINANCE,4,41,UI/UX Designer,DESIGNER,0.1907
20969845,FINANCE,5,10,Fashion Merchandiser,APPAREL,0.114
12082377,SALES,1,56,Gym Manager,FITNESS,0.3536
12082377,SALES,2,18,Auto Sales Manager,AUTOMOBILE,0.3536
12082377,SALES,3,79,Key Account Manager,SALES,0.3333
12082377,SALES,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3333
12082377,SALES,5,50,Software Engineer,ENGINEERING,0.3162
37931076,FINANCE,1,53,Finance Manager,FINANCE,0.1667
37931076,FINANCE,2,50,Software Engineer,ENGINEERING,0.1581
37931076,FINANCE,3,83,Academic Counsellor,TEACHER,0.0
37931076,FINANCE,4,80,Inside Sales Representative,SALES,0.0
37931076,FINANCE,5,79,Key Account Manager,SALES,0.0
29640922,APPAREL,1,13,Art Teacher,ARTS,0.2236
29640922,APPAREL,2,14,Creative Director,ARTS,0.2108
29640922,APPAREL,3,11,Apparel Designer,APPAREL,0.1195
29640922,APPAREL,4,43,Brand Designer,DESIGNER,0.1118
29640922,APPAREL,5,15,Graphic Designer,ARTS,0.1054
34317538,DESIGNER,1,50,Software Engineer,ENGINEERING,0.2535
34317538,DESIGNER,2,41,UI/UX Designer,DESIGNER,0.2535
34317538,DESIGNER,3,14,Creative Director,ARTS,0.1782
34317538,DESIGNER,4,25,Credit Risk Analyst,BANKING,0.1782
34317538,DESIGNER,5,68,Data Scientist,INFORMATION-TECHNOLOGY,0.169
10694288,HR,1,50,Software Engineer,ENGINEERING,0.1581
10694288,HR,2,82,Corporate Trainer,TEACHER,0.0
10694288,HR,3,83,Academic Counsellor,TEACHER,0.0
10694288,HR,4,80,Inside Sales Representative,SALES,0.0
10694288,HR,5,79,Key Account Manager,SALES,0.0
79759716,BUSINESS-DEVELOPMENT,1,76,Communications Specialist,PUBLIC-RELATIONS,0.3586
79759716,BUSINESS-DEVELOPMENT,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.3586
79759716,BUSINESS-DEVELOPMENT,3,18,Auto Sales Manager,AUTOMOBILE,0.3354
79759716,BUSINESS-DEVELOPMENT,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3162
79759716,BUSINESS-DEVELOPMENT,5,47,Content Strategist,DIGITAL-MEDIA,0.3162
29306433,FITNESS,1,53,Finance Manager,FINANCE,0.378
29306433,FITNESS,2,1,Accountant,ACCOUNTANT,0.239
29306433,FITNESS,3,8,Farm Manager,AGRICULTURE,0.1429
29306433,FITNESS,4,61,Medical Coder,HEALTHCARE,0.1336
29306433,FITNESS,5,58,Healthcare Administrator,HEALTHCARE,0.1336
17510973,AUTOMOBILE,1,50,Software Engineer,ENGINEERING,0.239
17510973,AUTOMOBILE,2,17,Service Technician,AUTOMOBILE,0.1543
17510973,AUTOMOBILE,3,19,Aviation Engineer,AVIATION,0.1429
17510973,AUTOMOBILE,4,61,Medical Coder,HEALTHCARE,0.1336
17510973,AUTOMOBILE,5,43,Brand Designer,DESIGNER,0.1336
33919379,CONSULTANT,1,56,Gym Manager,FITNESS,0.1581
33919379,CONSULTANT,2,18,Auto Sales Manager,AUTOMOBILE,0.1581
33919379,CONSULTANT,3,79,Key Account Manager,SALES,0.1491
33919379,CONSULTANT,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.1491
33919379,CONSULTANT,5,50,Software Engineer,ENGINEERING,0.1414
21809601,ARTS,1,50,Software Engineer,ENGINEERING,0.3651
21809601,ARTS,2,20,Flight Operations Officer,AVIATION,0.2182
21809601,ARTS,3,10,Fashion Merchandiser,APPAREL,0.2182
21809601,ARTS,4,6,Public Policy Analyst,ADVOCATE,0.2182
21809601,ARTS,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2182
10984392,CONSULTANT,1,50,Software Engineer,ENGINEERING,0.2236
10984392,CONSULTANT,2,17,Service Technician,AUTOMOBILE,0.1443
10984392,CONSULTANT,3,19,Aviation Engineer,AVIATION,0.1336
10984392,CONSULTANT,4,8,Farm Manager,AGRICULTURE,0.1336
10984392,CONSULTANT,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1336
10554045,PUBLIC-RELATIONS,1,53,Finance Manager,FINANCE,0.2222
10554045,PUBLIC-RELATIONS,2,50,Software Engineer,ENGINEERING,0.2108
10554045,PUBLIC-RELATIONS,3,1,Accountant,ACCOUNTANT,0.2108
10554045,PUBLIC-RELATIONS,4,17,Service Technician,AUTOMOBILE,0.1361
10554045,PUBLIC-RELATIONS,5,19,Aviation Engineer,AVIATION,0.126
49646155,AVIATION,1,58,Healthcare Administrator,HEALTHCARE,0.1443
49646155,AVIATION,2,61,Medical Coder,HEALTHCARE,0.1443
49646155,AVIATION,3,64,HR Business Partner,HR,0.1443
49646155,AVIATION,4,43,Brand Designer,DESIGNER,0.1443
49646155,AVIATION,5,5,Corporate Lawyer,ADVOCATE,0.1443
26503829,DESIGNER,1,50,Software Engineer,ENGINEERING,0.3162
26503829,DESIGNER,2,38,Management Consultant,CONSULTANT,0.2357
26503829,DESIGNER,3,13,Art Teacher,ARTS,0.2357
26503829,DESIGNER,4,27,Customer Service Lead,BPO,0.2357
26503829,DESIGNER,5,40,IT Consultant,CONSULTANT,0.2222
21763056,ACCOUNTANT,1,53,Finance Manager,FINANCE,0.378
21763056,ACCOUNTANT,2,1,Accountant,ACCOUNTANT,0.3586
21763056,ACCOUNTANT,3,3,Audit Associate,ACCOUNTANT,0.252
21763056,ACCOUNTANT,4,8,Farm Manager,AGRICULTURE,0.1429
21763056,ACCOUNTANT,5,34,Food & Beverage Manager,CHEF,0.1336
20905088,APPAREL,1,8,Farm Manager,AGRICULTURE,0.126
20905088,APPAREL,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.126
20905088,APPAREL,3,77,Event Coordinator,PUBLIC-RELATIONS,0.1179
20905088,APPAREL,4,12,Supply Chain Coordinator,APPAREL,0.1179
20905088,APPAREL,5,34,Food & Beverage Manager,CHEF,0.1179
78107631,ARTS,1,83,Academic Counsellor,TEACHER,0.2041
78107631,ARTS,2,81,School Teacher,TEACHER,0.2041
78107631,ARTS,3,50,Software Engineer,ENGINEERING,0.1826
78107631,ARTS,4,80,Inside Sales Representative,SALES,0.0
78107631,ARTS,5,79,Key Account Manager,SALES,0.0
13637605,SALES,1,50,Software Engineer,ENGINEERING,0.2828
13637605,SALES,2,20,Flight Operations Officer,AVIATION,0.169
13637605,SALES,3,10,Fashion Merchandiser,APPAREL,0.169
13637605,SALES,4,6,Public Policy Analyst,ADVOCATE,0.169
13637605,SALES,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.169
19774173,FITNESS,1,50,Software Engineer,ENGINEERING,0.2236
19774173,FITNESS,2,20,Flight Operations Officer,AVIATION,0.1336
19774173,FITNESS,3,10,Fashion Merchandiser,APPAREL,0.1336
19774173,FITNESS,4,6,Public Policy Analyst,ADVOCATE,0.1336
19774173,FITNESS,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1336
30311202,CHEF,1,77,Event Coordinator,PUBLIC-RELATIONS,0.3536
30311202,CHEF,2,56,Gym Manager,FITNESS,0.3536
30311202,CHEF,3,50,Software Engineer,ENGINEERING,0.3162
30311202,CHEF,4,20,Flight Operations Officer,AVIATION,0.189
30311202,CHEF,5,10,Fashion Merchandiser,APPAREL,0.189
18171955,SALES,1,22,Banking Analyst,BANKING,0.375
18171955,SALES,2,81,School Teacher,TEACHER,0.25
18171955,SALES,3,83,Academic Counsellor,TEACHER,0.25
18171955,SALES,4,58,Healthcare Administrator,HEALTHCARE,0.25
18171955,SALES,5,39,HR Consultant,CONSULTANT,0.25
35737840,ENGINEERING,1,61,Medical Coder,HEALTHCARE,0.2887
35737840,ENGINEERING,2,65,Payroll Specialist,HR,0.2722
35737840,ENGINEERING,3,50,Software Engineer,ENGINEERING,0.2582
35737840,ENGINEERING,4,17,Service Technician,AUTOMOBILE,0.1667
35737840,ENGINEERING,5,19,Aviation Engineer,AVIATION,0.1543
20211577,HEALTHCARE,1,58,Healthcare Administrator,HEALTHCARE,0.3536
20211577,HEALTHCARE,2,61,Medical Coder,HEALTHCARE,0.3536
20211577,HEALTHCARE,3,64,HR Business Partner,HR,0.3536
20211577,HEALTHCARE,4,39,HR Consultant,CONSULTANT,0.3536
20211577,HEALTHCARE,5,22,Banking Analyst,BANKING,0.3536
19831366,CHEF,1,50,Software Engineer,ENGINEERING,0.2236
19831366,CHEF,2,82,Corporate Trainer,TEACHER,0.0
19831366,CHEF,3,83,Academic Counsellor,TEACHER,0.0
19831366,CHEF,4,80,Inside Sales Representative,SALES,0.0
19831366,CHEF,5,79,Key Account Manager,SALES,0.0
25330083,FINANCE,1,53,Finance Manager,FINANCE,0.3698
25330083,FINANCE,2,3,Audit Associate,ACCOUNTANT,0.2774
25330083,FINANCE,3,65,Payroll Specialist,HR,0.2774
25330083,FINANCE,4,1,Accountant,ACCOUNTANT,0.2631
25330083,FINANCE,5,61,Medical Coder,HEALTHCARE,0.1961
25023614,DESIGNER,1,50,Software Engineer,ENGINEERING,0.286
25023614,DESIGNER,2,38,Management Consultant,CONSULTANT,0.2132
25023614,DESIGNER,3,27,Customer Service Lead,BPO,0.2132
25023614,DESIGNER,4,42,Product Designer,DESIGNER,0.201
25023614,DESIGNER,5,82,Corporate Trainer,TEACHER,0.201
45475027,CONSTRUCTION,1,4,Legal Advocate,ADVOCATE,0.2582
45475027,CONSTRUCTION,2,20,Flight Operations Officer,AVIATION,0.1952
45475027,CONSTRUCTION,3,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1952
45475027,CONSTRUCTION,4,36,Construction Manager,CONSTRUCTION,0.1826
45475027,CONSTRUCTION,5,56,Gym Manager,FITNESS,0.1826
27080812,DIGITAL-MEDIA,1,56,Gym Manager,FITNESS,0.3651
27080812,DIGITAL-MEDIA,2,44,Digital Marketing Manager,DIGITAL-MEDIA,0.3266
27080812,DIGITAL-MEDIA,3,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2928
27080812,DIGITAL-MEDIA,4,18,Auto Sales Manager,AUTOMOBILE,0.2739
27080812,DIGITAL-MEDIA,5,47,Content Strategist,DIGITAL-MEDIA,0.2582
19179079,HR,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.3419
19179079,HR,2,18,Auto Sales Manager,AUTOMOBILE,0.3198
19179079,HR,3,78,Sales Executive,SALES,0.3015
19179079,HR,4,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.3015
19179079,HR,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3015
38663892,AVIATION,1,54,FP&A Analyst,FINANCE,0.2222
38663892,AVIATION,2,53,Finance Manager,FINANCE,0.2222
38663892,AVIATION,3,50,Software Engineer,ENGINEERING,0.2108
38663892,AVIATION,4,17,Service Technician,AUTOMOBILE,0.1361
38663892,AVIATION,5,19,Aviation Engineer,AVIATION,0.126
11444536,CHEF,1,53,Finance Manager,FINANCE,0.2357
11444536,CHEF,2,50,Software Engineer,ENGINEERING,0.2236
11444536,CHEF,3,17,Service Technician,AUTOMOBILE,0.1443
11444536,CHEF,4,19,Aviation Engineer,AVIATION,0.1336
11444536,CHEF,5,8,Farm Manager,AGRICULTURE,0.1336
26071861,ADVOCATE,1,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.3354
26071861,ADVOCATE,2,66,Software Developer,INFORMATION-TECHNOLOGY,0.2236
26071861,ADVOCATE,3,71,Full Stack Developer,INFORMATION-TECHNOLOGY,0.2236
26071861,ADVOCATE,4,69,DevOps Engineer,INFORMATION-TECHNOLOGY,0.2236
26071861,ADVOCATE,5,50,Software Engineer,ENGINEERING,0.2236
19717385,HR,1,56,Gym Manager,FITNESS,0.3162
19717385,HR,2,18,Auto Sales Manager,AUTOMOBILE,0.3162
19717385,HR,3,79,Key Account Manager,SALES,0.2981
19717385,HR,4,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.2981
19717385,HR,5,50,Software Engineer,ENGINEERING,0.2828
20566550,ENGINEERING,1,50,Software Engineer,ENGINEERING,0.3727
20566550,ENGINEERING,2,24,Investment Analyst,BANKING,0.2357
20566550,ENGINEERING,3,74,BI Developer,INFORMATION-TECHNOLOGY,0.2236
20566550,ENGINEERING,4,68,Data Scientist,INFORMATION-TECHNOLOGY,0.2236
20566550,ENGINEERING,5,38,Management Consultant,CONSULTANT,0.1667
13386301,APPAREL,1,50,Software Engineer,ENGINEERING,0.2828
13386301,APPAREL,2,17,Service Technician,AUTOMOBILE,0.1826
13386301,APPAREL,3,19,Aviation Engineer,AVIATION,0.169
