ID,Category,n_skills,skill_str
21629057,ENGINEERING,6,"C++, R, Go, Leadership, Time Management, CompTIA"
69181350,CONSULTANT,8,"C++, Data Analysis, Financial Analysis, Investment Banking, Social Media, Market Research, Critical Thinking, Client Management"
11441764,FINANCE,10,"C++, Go, SQL, Forecasting, Accounting, SAP, QuickBooks, Financial Reporting, Budget Forecasting, Compliance"
36970996,SALES,10,"C++, Communication, Teamwork, Client Management, essentials also i am an ags certified, education diamond essentials certification, graduate diamond certification, diamond grading lab certification, diamond and diamond grading certification, colored stone essentials certification"
21265194,HR,6,"C++, Leadership, Presentation, Mentoring, Cross-functional, CompTIA"
37521676,BUSINESS-DEVELOPMENT,20,"C++, C, Oracle DB, Forecasting, Cypress, SAP, ERP, Sales Strategy, Leadership, Communication, Teamwork, Negotiation, Mentoring, CompTIA, a plus flextronics education certified, and irc in and team builder certified, and success sales training certified, selling techniques coaching certified, excellence in coaching coach certified, and teams negotiation certified"
19396040,ENGINEERING,11,"Python, Java, C++, C, R, Statistics, Data Analysis, Forecasting, Kanban, SAP, 3D Modelling"
29999135,ACCOUNTANT,6,"C++, Budget Management, Accounting, Financial Reporting, Budget Forecasting, Communication"
20691949,CHEF,5,"C++, Leadership, Problem Solving, Critical Thinking, Time Management"
19176318,BANKING,13,"C++, SQL, Statistics, Forecasting, QA, Financial Analysis, Accounting, Auditing, SAP, Financial Reporting, Compliance, EMR/EHR, Sales Strategy"
21178545,FITNESS,9,"C++, C, Clinical Research, Surgery, Leadership, Presentation, city state licenses abim board certified, pending endocrinology board certification, exam november and ecnu certification"
10953078,AGRICULTURE,7,"C++, Nursing, Communication, Teamwork, behavior moab in house certified, procedure committee oncology certification, geriatric resource nurse grn certification"
23985183,AVIATION,13,"C++, Forecasting, Risk Management, Accounting, Compliance, Leadership, Communication, Critical Thinking, Negotiation, Presentation, CompTIA, cross training instructor certification, conducted evaluation and certified"
39470264,ARTS,6,"C++, Resource Planning, Accounting, Communication, Problem Solving, Negotiation"
38115035,ARTS,4,"C++, Medical Coding, Radiology, CompTIA"
18369400,BANKING,6,"C++, Go, Accounting, Leadership, Communication, Mentoring"
49685006,CONSTRUCTION,6,"C++, Budget Management, Social Media, Communication, Time Management, Attention to Detail"
35492909,BANKING,8,"C++, C, Financial Analysis, Accounting, QuickBooks, Compliance, Social Media, Leadership"
14556869,DIGITAL-MEDIA,9,"C++, C, Data Analysis, Accounting, Photoshop, Illustrator, Digital Marketing, Social Media, CRM"
86595128,FINANCE,9,"C++, Forecasting, Risk Management, Accounting, Budget Forecasting, Social Media, Sales Strategy, Leadership, Communication"
24677466,PUBLIC-RELATIONS,7,"C++, Oracle DB, SEO, Social Media, Brand Management, Analytics, Communication"
68781345,BANKING,12,"C++, Six Sigma, Compliance, Digital Marketing, Leadership, Problem Solving, Time Management, Negotiation, Cross-functional, Six Sigma Certified, six sigma green belt certification, advanced project management certification"
24038620,INFORMATION-TECHNOLOGY,7,"C++, VPN, CRM, Leadership, Negotiation, CompTIA, various technical training certification"
22488036,FITNESS,14,"Python, C++, C, Go, MATLAB, SQL, Linux, Statistics, SAP, First Aid, 3D Modelling, Communication, and static dynamic analysis certified, name fitness zone attendant certified"
15802627,INFORMATION-TECHNOLOGY,14,"C++, Network Security, Ethical Hacking, ITIL, Resource Planning, ERP, Azure Certified, CISSP, CEH, CompTIA, york certifications microsoft certified, systems engineer certified, security professional cissp certified, administration workstations certified"
22319662,SALES,4,"C++, Social Media, Communication, Teamwork"
13173522,BANKING,6,"C++, Social Media, Sales Strategy, Leadership, Presentation, CompTIA"
33704389,TEACHER,5,"C++, Communication, a in history music as well alt certification, make learning inclusive to all certified, teacher grades level teaching certification"
47729453,CHEF,2,"C++, Time Management"
99124477,BANKING,15,"Java, JavaScript, C++, C, R, COBOL, HTML, SQL, Oracle DB, Unix, Unit Testing, Resource Planning, Taxation, SAP, Leadership"
37739183,DIGITAL-MEDIA,10,"C++, C, HTML, Budget Management, SAP, Brand Design, Leadership, Communication, Mentoring, CompTIA"
37370455,ACCOUNTANT,14,"C++, VBA, Forecasting, Budget Management, Financial Analysis, Accounting, Taxation, SAP, Financial Reporting, Budget Forecasting, Compliance, Leadership, Communication, Teamwork"
10816645,FITNESS,5,"C++, SAFe, First Aid, Communication, Presentation"
37750854,APPAREL,11,"C++, QA, UI/UX Design, Photography, Brand Design, SEO, SEM, Email Marketing, Sales Strategy, Analytics, Negotiation"
22800977,ARTS,15,"C++, SAFe, Photoshop, Illustrator, InDesign, Leadership, Communication, Problem Solving, Presentation, Mentoring, CompTIA, and electrical drafting certificate, cad certifications principal certification, application gifted talented certificate, contribution to harmony certificate"
35164503,FITNESS,9,"C++, C, Accounting, Compliance, Social Media, Analytics, Communication, CompTIA, accident and health license certified"
26234972,CONSULTANT,9,"C++, Budget Management, Premiere Pro, Video Editing, Photography, Social Media, Communication, Time Management, Presentation"
17165107,ADVOCATE,5,"C++, Physiology, Social Media, Mentoring, college of sports medicine certified"
19464810,TEACHER,6,"C++, Accounting, Compliance, Social Media, Time Management, Multitasking"
31547476,CHEF,8,"C++, SAFe, Accounting, QuickBooks, EMR/EHR, CompTIA, medical office support college certificate, city state certifications certified"
50432401,ARTS,7,"C++, Social Media, Sales Strategy, Teamwork, Attention to Detail, Presentation, CompTIA"
20836112,FINANCE,5,"C++, Social Media, Copywriting, Leadership, Presentation"
66226673,ARTS,4,"C++, AWS, HTTPS/TLS, CompTIA"
29267293,TEACHER,5,"C++, SAFe, Leadership, Time Management, ma education counseling certification"
29648950,FINANCE,5,"C++, Leadership, Negotiation, Mentoring, CompTIA"
24709432,CHEF,4,"C++, React, system education and training certificate, ctu santa ana ca certificate"
14014749,DESIGNER,9,"C++, C, SAFe, First Aid, Photoshop, Illustrator, InDesign, Photography, Time Management"
11804712,AVIATION,8,"C++, R, QA, Compliance, Leadership, Communication, CompTIA, industry safety standards certificate"
11332602,FITNESS,7,"C++, C, Statistics, Data Analysis, SAFe, Budget Management, Problem Solving"
84373843,FINANCE,8,"C++, Go, Oracle DB, Accounting, Compliance, Critical Thinking, Time Management, Adaptability"
28803888,CONSTRUCTION,4,"C++, 3D Modelling, Time Management, CompTIA"
61677751,BUSINESS-DEVELOPMENT,10,"C++, C, Six Sigma, Accounting, Photoshop, Illustrator, CRM, Sales Strategy, Mentoring, team that brought vpna to iso certification"
20806155,HR,7,"C++, Statistics, SAP, Compliance, UI/UX Design, Communication, CompTIA"
20478831,TEACHER,6,"C++, SAFe, Leadership, Communication, Teamwork, CompTIA"
14761906,DIGITAL-MEDIA,8,"C++, Photoshop, Illustrator, InDesign, After Effects, Photography, Time Management, Attention to Detail"
23139437,ARTS,9,"C++, Pharmacology, Nursing, First Aid, have a veterinarian assistant certificate, i also have a pet first aid certificate, jobs highlights pet first aid certified, the veterinarian assistant certificate, a veterinarian assistant certificate"
12674307,DESIGNER,4,"C++, Communication, Multitasking, CompTIA"
27529455,DESIGNER,6,"C++, Compliance, Photoshop, InDesign, Leadership, Mentoring"
15821633,ACCOUNTANT,9,"C++, Data Analysis, Financial Analysis, Accounting, Auditing, QuickBooks, Financial Reporting, Compliance, by the association for certified"
26173524,PUBLIC-RELATIONS,7,"C++, Go, Compliance, Photoshop, Communication, Teamwork, Problem Solving"
13080868,BUSINESS-DEVELOPMENT,8,"C++, Accounting, Photoshop, Illustrator, InDesign, Social Media, Sales Strategy, Mentoring"
31040875,ADVOCATE,2,"C++, SAFe"
49325370,HEALTHCARE,12,"C++, Accounting, Compliance, Anatomy, Physiology, First Aid, Communication, Teamwork, Multitasking, CompTIA, volume environment education certified, at wellstar medical center certified"
26932091,SALES,12,"C++, R, Data Analysis, Forecasting, Compliance, Leadership, Teamwork, Problem Solving, Time Management, Mentoring, Cross-functional, CompTIA"
17876954,AVIATION,5,"C++, SAFe, Communication, Teamwork, Cross-functional"
29148871,ARTS,12,"C++, C, Data Analysis, SAFe, Social Media, Leadership, Communication, Adaptability, CompTIA, analysis technology teacher certification, c building level administrator certificate, grade maryland new teacher certification"
18484846,HEALTHCARE,6,"C++, Patient Care, Nursing, CRM, Negotiation, Presentation"
23568731,CHEF,5,"C++, SAFe, Communication, Teamwork, highlights servsafe certified"
17025292,CONSULTANT,7,"C++, Network Security, VPN, ITIL, Auditing, Compliance, CompTIA"
79041971,BANKING,3,"C++, Attention to Detail, Client Management"
10568183,HEALTHCARE,7,"C++, SAFe, Accounting, Healthcare Management, Communication, Teamwork, team player accomplishments certificate"
31395710,HEALTHCARE,5,"C++, Statistics, Patient Care, Nursing, Surgery"
15573418,BPO,9,"C++, C, QA, Resource Planning, CRM, Sales Strategy, Leadership, Cross-functional, CompTIA"
39237915,BUSINESS-DEVELOPMENT,10,"C++, Risk Management, Budget Management, Accounting, First Aid, Sales Strategy, Leadership, Communication, Client Management, CompTIA"
65237556,PUBLIC-RELATIONS,12,"C++, SAFe, Financial Analysis, Financial Reporting, Photoshop, CRM, Sales Strategy, Communication, Teamwork, Negotiation, Client Management, CompTIA"
77626587,AVIATION,5,"C++, Leadership, Communication, Time Management, Negotiation"
46514339,APPAREL,6,"C++, Accounting, Communication, Presentation, Mentoring, Cross-functional"
18636651,FINANCE,14,"C++, Forecasting, Risk Management, Budget Management, Resource Planning, Accounting, ERP, QuickBooks, Financial Reporting, Compliance, CRM, Sales Strategy, Leadership, Negotiation"
29968330,AGRICULTURE,3,"C++, C, sciences general school certificate"
19147947,SALES,7,"C++, QA, SAFe, ERP, Compliance, Communication, Adaptability"
30083943,SALES,8,"C++, Go, Compliance, Patient Care, Nursing, Surgery, First Aid, cardiac life support acls certification"
69097572,BPO,15,"C++, SAP, Financial Reporting, Compliance, First Aid, Illustrator, Photography, Leadership, Communication, Teamwork, Problem Solving, Adaptability, Attention to Detail, Mentoring, CompTIA"
29406313,BANKING,9,"C++, Forecasting, Risk Management, Budget Forecasting, Risk Analysis, Compliance, Sales Strategy, Leadership, CompTIA"
14724186,DESIGNER,4,"C++, Photoshop, Leadership, Communication"
20001721,INFORMATION-TECHNOLOGY,11,"C++, VBA, SQL, SQL Server, Linux, Unix, VPN, DNS, Compliance, Teamwork, Problem Solving"
98348532,BANKING,11,"C++, SQL, Oracle DB, Unix, Data Analysis, Data Warehouse, Unit Testing, Integration Testing, Agile, Compliance, Teamwork"
17911230,ADVOCATE,10,"C++, Leadership, Creativity, Presentation, Mentoring, CompTIA, on personal health changes certified, attc dale carnegie multi certified, international wellcert certified, chapman institute city state certified"
23032182,SALES,9,"C++, SAFe, Social Media, Sales Strategy, Leadership, Communication, Teamwork, Time Management, Client Management"
59962788,HR,12,"Java, C++, C, SQL, Resource Planning, SAP, Compliance, Communication, in human resources certificate, healthcare providers nabh certification, activities completed certified, in project management capm certification"
20969119,AGRICULTURE,10,"C++, Budget Forecasting, CRM, Leadership, Communication, Teamwork, Negotiation, Mentoring, Cross-functional, engineering state of michigan certified"
32518109,CHEF,6,"C++, SAFe, Compliance, Teamwork, Creativity, Multitasking"
29196643,CONSULTANT,14,"Java, C++, HTML, CSS, SQL, MySQL, Linux, SAP, ERP, Analytics, Leadership, Communication, Teamwork, Presentation"
59011090,DIGITAL-MEDIA,8,"C++, Photoshop, Social Media, Email Marketing, Analytics, Communication, Cross-functional, CompTIA"
39115899,ACCOUNTANT,14,"C++, SQL, Data Analysis, QA, Accounting, Auditing, SAP, QuickBooks, Financial Reporting, CRM, Cross-functional, CompTIA, and functional bugs for certification, fma institute city state certified"
27165830,HR,9,"C++, Compliance, Sales Strategy, Leadership, Communication, Teamwork, Mentoring, leadership employee relations certified, capital institute city state certified"
29142288,AGRICULTURE,12,"C++, R, Statistics, QA, Budget Management, Patient Care, First Aid, Communication, Problem Solving, CompTIA, mr cpr first aid bloodborne certified, additional information nc snap certified"
31605080,AVIATION,3,"C++, SAFe, Problem Solving"
22560013,PUBLIC-RELATIONS,13,"C++, Budget Management, Photoshop, Illustrator, InDesign, Photography, Brand Design, Social Media, Communication, Teamwork, Time Management, Client Management, CompTIA"
88038965,FINANCE,8,"C++, Financial Analysis, Accounting, Leadership, CPA, of finance summary experienced certified, carolina city state accounting certified, budget closing cost accounting certified"
26098594,APPAREL,3,"C++, Leadership, Communication"
19503224,PUBLIC-RELATIONS,18,"C++, C, R, Budget Management, Resource Planning, Accounting, QuickBooks, Financial Reporting, Photoshop, Illustrator, Social Media, Leadership, Communication, school newspaper advisor certified, leadership academy fema certified, incident command system fema certified, initial action incident fema certified, management system fema certified"
99244405,TEACHER,8,"C++, Leadership, Communication, Teamwork, Problem Solving, Adaptability, Presentation, Client Management"
20457611,FITNESS,17,"C++, SAFe, Budget Management, Financial Analysis, Accounting, Auditing, QuickBooks, First Aid, Sales Strategy, Market Research, Communication, Mentoring, Client Management, personal training workshop and certification, program indoor cycling certification, yoga teacher training may cpr certified, contracts cost accounting cpr certified"
